Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
7685,2.72,-255.0,100.0
7686,2.79,-255.0,83.0
7687,2.77,-255.0,90.0
7688,2.75,-255.0,90.0
7689,2.73,-255.0,90.0
7690,2.71,-255.0,83.0
7691,2.78,-255.0,100.0
7692,2.76,-255.0,83.0
7693,2.74,-255.0,90.0
7694,2.72,-255.0,90.0
7695,2.7,-255.0,100.0
7696,2.77,-255.0,90.0
7697,2.75,-255.0,90.0
7698,2.73,-255.0,100.0
7699,2.71,-255.0,90.0
7700,2.69,-255.0,90.0
7701,2.67,-255.0,90.0
7702,2.74,-255.0,90.0
7703,2.72,-255.0,83.0
7704,2.7,-255.0,90.0
7705,2.68,-255.0,90.0
7706,2.66,-255.0,90.0
7707,2.64,-255.0,90.0
7708,2.71,-255.0,100.0
7709,2.69,-255.0,90.0
7710,2.67,-255.0,90.0
7711,2.65,-255.0,100.0
7712,2.63,-255.0,90.0
7713,2.61,-255.0,90.0
7714,2.68,-255.0,90.0
7715,2.67,-255.0,100.0
7716,2.65,-255.0,83.0
7717,2.63,-255.0,90.0
7718,2.61,-255.0,90.0
7719,2.59,-255.0,90.0
7720,2.57,-255.0,83.0
7721,2.55,-255.0,100.0
7722,2.54,-255.0,83.0
7723,2.52,-255.0,90.0
7724,2.5,-255.0,90.0
7725,2.48,-255.0,100.0
7726,2.46,-255.0,90.0
7727,2.45,-255.0,90.0
7728,2.43,-255.0,100.0
7729,2.41,-255.0,90.0
7730,2.4,-255.0,90.0
7731,2.38,-255.0,100.0
7732,2.36,-255.0,90.0
7733,2.35,-255.0,83.0
7734,2.33,-255.0,90.0
7735,2.31,-255.0,83.0
7736,2.3,-255.0,90.0
7737,2.28,-255.0,83.0
7738,2.27,-255.0,100.0
7739,2.25,-255.0,83.0
7740,2.24,-255.0,90.0
7741,2.22,-255.0,100.0
7742,2.21,-255.0,90.0
7743,2.19,-255.0,90.0
7744,2.18,-255.0,90.0
7745,2.25,-255.0,90.0
7746,2.23,-255.0,90.0
7747,2.22,-255.0,90.0
7748,2.2,-255.0,90.0
7749,2.19,-255.0,90.0
7750,2.17,-255.0,83.0
7751,2.16,-255.0,100.0
7752,2.14,-255.0,83.0
7753,2.13,-255.0,90.0
7754,2.11,-255.0,83.0
7755,2.1,-255.0,100.0
7756,2.09,-255.0,90.0
7757,2.07,-255.0,90.0
7758,2.06,-255.0,100.0
7759,2.04,-255.0,90.0
7760,2.03,-255.0,90.0
7761,2.02,-255.0,100.0
7762,2.0,-255.0,90.0
7763,1.99,-255.0,83.0
7764,1.98,-255.0,90.0
7765,1.97,-255.0,90.0
7766,1.95,-255.0,90.0
7767,1.94,-255.0,83.0
7768,1.93,-255.0,100.0
7769,1.91,-255.0,83.0
7770,1.9,-255.0,90.0
7771,1.89,-255.0,100.0
7772,1.88,-255.0,90.0
7773,1.87,-255.0,90.0
7774,1.85,-255.0,90.0
7775,1.84,-255.0,90.0
7776,1.83,-255.0,90.0
7777,1.82,-255.0,90.0
7778,1.81,-255.0,90.0
7779,1.8,-255.0,90.0
7780,1.79,-255.0,83.0
7781,1.77,-255.0,100.0
7782,1.76,-255.0,83.0
7783,1.75,-255.0,90.0
7784,1.74,-255.0,83.0
7785,1.73,-255.0,100.0
7786,1.72,-255.0,83.0
7787,1.71,-255.0,90.0
7788,1.7,-255.0,100.0
7789,1.69,-255.0,90.0
7790,1.68,-255.0,90.0
7791,1.67,-255.0,100.0
7792,1.66,-255.0,90.0
7793,1.65,-255.0,90.0
7794,1.64,-255.0,90.0
7795,1.63,-255.0,90.0
7796,1.62,-255.0,90.0
7797,1.61,-255.0,83.0
7798,1.6,-255.0,100.0
7799,1.59,-255.0,83.0
7800,1.58,-255.0,90.0
7801,1.57,-255.0,100.0
7802,1.56,-255.0,90.0
7803,1.55,-255.0,90.0
7804,1.54,-255.0,90.0
7805,1.53,-255.0,100.0
7806,1.53,-255.0,90.0
7807,1.52,-255.0,90.0
7808,1.51,-255.0,100.0
7809,1.5,-255.0,90.0
7810,1.49,-255.0,83.0
7811,1.48,-255.0,100.0
7812,1.47,-255.0,83.0
7813,1.46,-255.0,90.0
7814,1.46,-255.0,83.0
7815,1.45,-255.0,90.0
7816,1.44,-255.0,83.0
7817,1.43,-255.0,90.0
7818,1.42,-255.0,100.0
7819,1.42,-255.0,90.0
7820,1.41,-255.0,90.0
7821,1.4,-255.0,100.0
7822,1.39,-255.0,90.0
7823,1.38,-255.0,90.0
7824,1.38,-255.0,90.0
7825,1.37,-255.0,90.0
7826,1.36,-255.0,90.0
7827,1.35,-255.0,83.0
7828,1.35,-255.0,100.0
7829,1.34,-255.0,83.0
7830,1.33,-255.0,90.0
7831,1.32,-255.0,90.0
7832,1.32,-255.0,90.0
7833,1.31,-255.0,83.0
7834,1.3,-255.0,90.0
7835,1.3,-255.0,100.0
7836,1.29,-255.0,90.0
7837,1.28,-255.0,90.0
7838,1.28,-255.0,100.0
7839,1.27,-255.0,90.0
7840,1.26,-255.0,90.0
7841,1.26,-255.0,100.0
7842,1.25,-255.0,83.0
7843,1.24,-255.0,90.0
7844,1.24,-255.0,83.0
7845,1.23,-255.0,90.0
7846,1.22,-255.0,83.0
7847,1.22,-255.0,90.0
7848,1.21,-255.0,90.0
7849,1.2,-255.0,90.0
7850,1.2,-255.0,90.0
7851,1.19,-255.0,100.0
7852,1.19,-255.0,90.0
7853,1.18,-255.0,90.0
7854,1.17,-255.0,90.0
7855,1.17,-255.0,100.0
7856,1.16,-255.0,90.0
7857,1.16,-255.0,83.0
7858,1.15,-255.0,100.0
7859,1.14,-255.0,83.0
7860,1.14,-255.0,90.0
7861,1.13,-255.0,90.0
7862,1.13,-255.0,90.0
7863,1.12,-255.0,83.0
7864,1.12,-255.0,90.0
7865,1.11,-255.0,100.0
7866,1.1,-255.0,90.0
7867,1.1,-255.0,90.0
7868,1.09,-255.0,100.0
7869,1.09,-255.0,90.0
7870,1.08,-255.0,90.0
7871,1.08,-255.0,100.0
7872,1.07,-255.0,90.0
7873,1.07,-255.0,90.0
7874,1.06,-255.0,83.0
7875,1.06,-255.0,90.0
7876,1.05,-255.0,83.0
7877,1.05,-255.0,90.0
7878,1.04,-255.0,90.0
7879,1.04,-255.0,90.0
7880,1.03,-255.0,90.0
7881,1.03,-255.0,100.0
7882,1.02,-255.0,90.0
7883,1.02,-255.0,90.0
7884,1.01,-255.0,90.0
7885,1.01,-255.0,90.0
7886,1.0,-255.0,90.0
7887,1.0,-255.0,83.0
7888,0.99,-255.0,100.0
7889,0.99,-255.0,83.0
7890,0.98,-255.0,90.0
7891,0.98,-255.0,90.0
7892,0.98,-255.0,90.0
7893,0.97,-255.0,83.0
7894,0.97,-255.0,90.0
7895,0.96,-255.0,100.0
7896,0.96,-255.0,90.0
7897,0.95,-255.0,90.0
7898,0.95,-255.0,100.0
7899,0.95,-255.0,90.0
7900,0.94,-255.0,90.0
7901,0.94,-255.0,100.0
7902,0.93,-255.0,90.0
7903,0.93,-255.0,90.0
7904,0.92,-255.0,83.0
7905,0.92,-255.0,90.0
7906,0.92,-255.0,83.0
7907,0.91,-255.0,90.0
7908,0.91,-255.0,90.0
7909,0.9,-255.0,90.0
7910,0.9,-255.0,83.0
7911,0.9,-255.0,100.0
7912,0.89,-255.0,90.0
7913,0.89,-255.0,90.0
7914,0.88,-255.0,90.0
7915,0.88,-255.0,100.0
7916,0.88,-255.0,90.0
7917,0.87,-255.0,90.0
7918,0.87,-255.0,100.0
7919,0.87,-255.0,83.0
7920,0.86,-255.0,90.0
7921,0.86,-255.0,90.0
7922,0.85,-255.0,90.0
7923,0.85,-255.0,83.0
7924,0.85,-255.0,90.0
7925,0.84,-255.0,90.0
7926,0.84,-255.0,90.0
7927,0.84,-255.0,90.0
7928,0.83,-255.0,100.0
7929,0.83,-255.0,90.0
7930,0.83,-255.0,90.0
7931,0.82,-255.0,100.0
7932,0.82,-255.0,90.0
7933,0.82,-255.0,90.0
7934,0.81,-255.0,83.0
7935,0.81,-255.0,100.0
7936,0.81,-255.0,83.0
7937,0.8,-255.0,90.0
7938,0.8,-255.0,90.0
7939,0.8,-255.0,90.0
7940,0.79,-255.0,83.0
7941,0.79,-255.0,100.0
7942,0.79,-255.0,83.0
7943,0.78,-255.0,90.0
7944,0.78,-255.0,90.0
7945,0.78,-255.0,100.0
7946,0.77,-255.0,90.0
7947,0.77,-255.0,90.0
7948,0.77,-255.0,100.0
7949,0.76,-255.0,90.0
7950,0.76,-255.0,90.0
7951,0.76,-255.0,90.0
7952,0.76,-255.0,90.0
7953,0.75,-255.0,83.0
7954,0.75,-255.0,90.0
7955,0.75,-255.0,90.0
7956,0.74,-255.0,90.0
7957,0.74,-255.0,90.0
7958,0.74,-255.0,100.0
7959,0.73,-255.0,90.0
7960,0.73,-255.0,90.0
7961,0.73,-255.0,100.0
7962,0.73,-255.0,90.0
7963,0.72,-255.0,90.0
7964,0.72,-255.0,90.0
7965,0.72,-255.0,10.0
7966,0.0,0.0,90.0
7967,0.0,0.0,90.0
7968,0.0,0.0,83.0
7969,0.0,0.0,100.0
7970,0.0,0.0,90.0
7971,0.0,0.0,90.0
7972,0.0,0.0,83.0
7973,0.0,0.0,100.0
7974,0.0,0.0,90.0
7975,0.0,0.0,83.0
7976,0.0,0.0,90.0
7977,0.0,0.0,90.0
7978,0.0,0.0,83.0
7979,0.0,0.0,90.0
7980,0.0,0.0,100.0
7981,0.0,0.0,90.0
7982,0.0,0.0,90.0
7983,0.0,0.0,83.0
7984,0.0,0.0,100.0
7985,0.0,0.0,90.0
7986,0.0,0.0,83.0
7987,0.0,0.0,90.0
7988,0.0,0.0,100.0
7989,0.0,0.0,90.0
7990,0.0,0.0,90.0
7991,0.0,0.0,83.0
7992,0.0,0.0,100.0
7993,0.0,0.0,83.0
7994,0.0,0.0,90.0
7995,0.0,0.0,90.0
7996,0.0,0.0,90.0
7997,0.0,0.0,90.0
7998,0.0,0.0,90.0
7999,0.0,0.0,90.0
8000,0.0,0.0,100.0
8001,0.0,0.0,83.0
8002,0.0,0.0,90.0
8003,0.0,0.0,90.0
8004,0.0,0.0,100.0
8005,0.0,0.0,90.0
8006,0.0,0.0,83.0
8007,0.0,0.0,90.0
8008,0.0,0.0,100.0
8009,0.0,0.0,90.0
8010,0.0,0.0,90.0
8011,0.0,0.0,83.0
8012,0.0,0.0,100.0
8013,0.0,0.0,90.0
8014,0.0,0.0,90.0
8015,0.0,0.0,90.0
8016,0.0,0.0,90.0
8017,0.0,0.0,90.0
8018,0.0,0.0,90.0
8019,0.0,0.0,83.0
8020,0.0,0.0,100.0
8021,0.0,0.0,83.0
8022,0.0,0.0,90.0
8023,0.0,0.0,90.0
8024,0.0,0.0,90.0
8025,0.0,0.0,90.0
8026,0.0,0.0,83.0
8027,0.0,0.0,90.0
8028,0.0,255.0,100.0
8029,0.0,255.0,90.0
8030,0.0,255.0,90.0
8031,0.0,255.0,90.0
8032,0.0,255.0,90.0
8033,0.0,255.0,83.0
8034,0.0,255.0,90.0
8035,0.0,255.0,100.0
8036,0.0,255.0,90.0
8037,0.0,255.0,90.0
8038,0.0,255.0,90.0
8039,0.0,255.0,90.0
8040,0.0,255.0,83.0
8041,0.0,255.0,90.0
8042,0.0,255.0,100.0
8043,0.0,255.0,90.0
8044,0.0,255.0,90.0
8045,0.0,255.0,100.0
8046,0.0,255.0,90.0
8047,0.0,255.0,83.0
8048,0.0,255.0,90.0
8049,0.0,255.0,90.0
8050,0.0,255.0,90.0
8051,0.0,255.0,90.0
8052,0.0,255.0,90.0
8053,0.0,255.0,90.0
8054,0.0,255.0,90.0
8055,0.0,255.0,90.0
8056,0.0,255.0,90.0
8057,0.0,255.0,90.0
8058,0.0,255.0,83.0
8059,0.0,255.0,90.0
8060,0.0,255.0,100.0
8061,0.0,255.0,90.0
8062,0.0,255.0,90.0
8063,0.0,255.0,100.0
8064,0.0,255.0,90.0
8065,0.0,255.0,83.0
8066,0.0,255.0,90.0
8067,0.0,255.0,90.0
8068,0.0,255.0,90.0
8069,0.0,255.0,90.0
8070,0.0,255.0,100.0
8071,0.0,255.0,90.0
8072,0.0,255.0,90.0
8073,0.0,255.0,90.0
8074,0.0,255.0,90.0
8075,0.0,255.0,90.0
8076,0.0,255.0,83.0
8077,0.0,255.0,100.0
8078,0.0,255.0,90.0
8079,0.0,255.0,90.0
8080,0.0,255.0,90.0
8081,0.0,255.0,90.0
8082,0.0,255.0,90.0
8083,0.0,255.0,83.0
8084,0.0,255.0,100.0
8085,0.0,255.0,83.0
8086,0.0,255.0,90.0
8087,0.0,255.0,90.0
8088,0.0,255.0,100.0
8089,0.0,255.0,90.0
8090,0.0,255.0,83.0
8091,0.0,255.0,100.0
8092,0.0,255.0,83.0
8093,0.0,255.0,90.0
8094,0.0,255.0,83.0
8095,0.0,255.0,100.0
8096,0.0,255.0,90.0
8097,0.0,255.0,90.0
8098,0.0,255.0,100.0
8099,0.0,255.0,90.0
8100,0.0,255.0,90.0
8101,0.0,255.0,83.0
8102,0.0,255.0,100.0
8103,0.0,255.0,83.0
8104,0.0,255.0,90.0
8105,0.0,255.0,100.0
8106,0.0,255.0,90.0
8107,0.0,255.0,90.0
8108,0.0,255.0,83.0
8109,0.0,255.0,100.0
8110,0.0,255.0,83.0
8111,0.0,255.0,90.0
8112,0.0,255.0,90.0
8113,0.0,255.0,90.0
8114,0.0,255.0,90.0
8115,0.0,255.0,90.0
8116,0.0,255.0,100.0
8117,0.0,255.0,90.0
8118,0.0,255.0,90.0
8119,0.0,255.0,90.0
8120,0.0,255.0,90.0
8121,0.0,255.0,83.0
8122,0.0,255.0,90.0
8123,0.0,255.0,100.0
8124,0.0,255.0,90.0
8125,0.0,255.0,90.0
8126,0.0,255.0,90.0
8127,0.0,255.0,90.0
8128,0.0,255.0,83.0
8129,0.0,255.0,90.0
8130,0.0,255.0,100.0
8131,0.0,255.0,90.0
8132,0.0,255.0,90.0
8133,0.0,255.0,90.0
8134,0.0,255.0,90.0
8135,0.0,255.0,83.0
8136,0.0,255.0,90.0
8137,0.0,255.0,90.0
8138,0.0,255.0,90.0
8139,0.0,255.0,90.0
8140,0.0,255.0,90.0
8141,0.0,255.0,100.0
8142,0.0,255.0,90.0
8143,0.0,255.0,90.0
8144,0.0,255.0,90.0
8145,0.0,255.0,90.0
8146,0.0,255.0,83.0
8147,0.0,255.0,90.0
8148,0.0,255.0,100.0
8149,0.0,255.0,90.0
8150,0.0,255.0,90.0
8151,0.0,255.0,100.0
8152,0.0,255.0,90.0
8153,0.0,255.0,83.0
8154,0.0,255.0,90.0
8155,0.0,255.0,90.0
8156,0.0,255.0,90.0
8157,0.0,255.0,90.0
8158,0.0,255.0,100.0
8159,0.0,255.0,90.0
8160,0.0,255.0,90.0
8161,0.0,255.0,90.0
8162,0.0,255.0,90.0
8163,0.0,255.0,90.0
8164,0.0,255.0,83.0
8165,0.0,255.0,100.0
8166,0.0,255.0,90.0
8167,0.0,255.0,90.0
8168,0.0,255.0,90.0
8169,0.0,255.0,90.0
8170,0.0,255.0,90.0
8171,0.0,255.0,83.0
8172,0.0,255.0,100.0
8173,0.0,255.0,83.0
8174,0.0,255.0,90.0
8175,0.0,255.0,90.0
8176,0.0,255.0,100.0
8177,0.0,255.0,90.0
8178,0.0,255.0,83.0
8179,0.0,255.0,100.0
8180,0.0,255.0,83.0
8181,0.0,255.0,90.0
8182,0.0,255.0,83.0
8183,0.0,255.0,100.0
8184,0.0,255.0,90.0
8185,0.0,255.0,90.0
8186,0.0,255.0,100.0
8187,0.0,255.0,90.0
8188,0.0,255.0,90.0
8189,0.0,255.0,83.0
8190,0.0,255.0,100.0
8191,0.0,255.0,83.0
8192,0.0,255.0,90.0
8193,0.0,255.0,100.0
8194,0.0,255.0,90.0
8195,0.0,255.0,90.0
8196,0.0,255.0,83.0
8197,0.0,255.0,100.0
8198,0.0,255.0,83.0
8199,0.0,255.0,90.0
8200,0.0,255.0,90.0
8201,0.0,255.0,90.0
8202,0.0,255.0,90.0
8203,0.0,255.0,90.0
8204,0.0,255.0,100.0
8205,0.0,255.0,90.0
8206,0.0,255.0,90.0
8207,0.0,255.0,90.0
8208,0.0,255.0,90.0
8209,0.0,255.0,83.0
8210,0.0,255.0,90.0
8211,0.0,255.0,100.0
8212,0.0,255.0,90.0
8213,0.0,255.0,90.0
8214,0.0,255.0,90.0
8215,0.0,255.0,90.0
8216,0.0,255.0,83.0
8217,0.0,255.0,90.0
8218,0.0,255.0,100.0
8219,0.0,255.0,90.0
8220,0.0,255.0,90.0
8221,0.0,255.0,90.0
8222,0.0,255.0,90.0
8223,0.0,255.0,83.0
8224,0.0,255.0,90.0
8225,0.0,255.0,90.0
8226,0.0,255.0,90.0
8227,0.0,255.0,90.0
8228,0.0,255.0,90.0
8229,0.0,255.0,100.0
8230,0.0,255.0,90.0
8231,0.0,255.0,90.0
8232,0.0,255.0,90.0
8233,0.0,255.0,90.0
8234,0.0,255.0,83.0
8235,0.0,255.0,90.0
8236,0.0,255.0,100.0
8237,0.0,255.0,90.0
8238,0.0,255.0,90.0
8239,0.0,255.0,100.0
8240,0.0,255.0,90.0
8241,0.0,255.0,83.0
8242,0.0,255.0,90.0
8243,0.0,255.0,90.0
8244,0.0,255.0,90.0
8245,0.0,255.0,90.0
8246,0.0,255.0,100.0
8247,0.0,255.0,90.0
8248,0.0,255.0,90.0
8249,0.0,255.0,90.0
8250,0.0,255.0,90.0
8251,0.0,255.0,90.0
8252,0.0,255.0,83.0
8253,0.0,255.0,100.0
8254,0.0,255.0,90.0
8255,0.0,255.0,90.0
8256,0.0,255.0,90.0
8257,0.0,255.0,90.0
8258,0.0,255.0,90.0
8259,0.0,255.0,83.0
8260,0.0,255.0,100.0
8261,0.0,255.0,83.0
8262,0.0,255.0,90.0
8263,0.0,255.0,90.0
8264,0.0,255.0,100.0
8265,0.0,255.0,90.0
8266,0.0,255.0,83.0
8267,0.0,255.0,100.0
8268,0.0,255.0,83.0
8269,0.0,255.0,90.0
8270,0.0,255.0,83.0
8271,0.0,255.0,100.0
8272,0.0,255.0,90.0
8273,0.0,255.0,90.0
8274,0.0,255.0,100.0
8275,0.0,255.0,90.0
8276,0.0,255.0,90.0
8277,0.0,255.0,83.0
8278,0.0,255.0,100.0
8279,0.0,255.0,83.0
8280,0.0,255.0,90.0
8281,0.0,255.0,100.0
8282,0.0,255.0,90.0
8283,0.0,255.0,90.0
8284,0.0,255.0,83.0
8285,0.0,255.0,100.0
8286,0.0,255.0,83.0
8287,0.0,255.0,90.0
8288,0.0,255.0,90.0
8289,0.0,255.0,90.0
8290,0.0,255.0,90.0
8291,0.0,255.0,90.0
8292,0.0,255.0,100.0
8293,0.0,255.0,90.0
8294,0.0,255.0,90.0
8295,0.0,255.0,90.0
8296,0.0,255.0,90.0
8297,0.0,255.0,83.0
8298,0.0,255.0,90.0
8299,0.0,255.0,100.0
8300,0.0,255.0,90.0
8301,0.0,255.0,90.0
8302,0.0,255.0,90.0
8303,0.0,255.0,90.0
8304,0.0,255.0,83.0
8305,0.0,255.0,90.0
8306,0.0,255.0,100.0
8307,0.0,255.0,90.0
8308,0.0,255.0,90.0
8309,0.0,255.0,90.0
8310,0.0,255.0,90.0
8311,0.0,255.0,83.0
8312,0.04,255.0,90.0
8313,0.04,255.0,90.0
8314,0.04,255.0,90.0
8315,0.04,255.0,90.0
8316,0.04,255.0,90.0
8317,0.04,255.0,90.0
8318,0.04,255.0,90.0
8319,0.04,255.0,90.0
8320,0.04,255.0,90.0
8321,0.04,255.0,90.0
8322,0.04,255.0,83.0
8323,0.04,255.0,90.0
8324,0.04,255.0,100.0
8325,0.04,255.0,90.0
8326,0.04,255.0,90.0
8327,0.04,255.0,100.0
8328,0.04,255.0,90.0
8329,0.04,255.0,83.0
8330,0.04,255.0,90.0
8331,0.04,255.0,90.0
8332,0.04,255.0,90.0
8333,0.04,255.0,90.0
8334,0.03,255.0,100.0
8335,0.03,255.0,90.0
8336,0.03,255.0,83.0
8337,0.03,255.0,90.0
8338,0.03,255.0,90.0
8339,0.03,255.0,90.0
8340,0.03,255.0,83.0
8341,0.03,255.0,100.0
8342,0.07,255.0,90.0
8343,0.07,255.0,90.0
8344,0.07,255.0,90.0
8345,0.07,255.0,90.0
8346,0.07,255.0,90.0
8347,0.07,255.0,83.0
8348,0.07,255.0,100.0
8349,0.07,255.0,83.0
8350,0.07,255.0,90.0
8351,0.1,255.0,90.0
8352,0.1,255.0,100.0
8353,0.1,255.0,90.0
8354,0.1,255.0,83.0
8355,0.1,255.0,100.0
8356,0.1,255.0,83.0
8357,0.14,255.0,90.0
8358,0.14,255.0,90.0
8359,0.14,255.0,100.0
8360,0.14,255.0,90.0
8361,0.14,255.0,90.0
8362,0.14,255.0,100.0
8363,0.17,255.0,83.0
8364,0.17,255.0,90.0
8365,0.17,255.0,83.0
8366,0.17,255.0,100.0
8367,0.17,255.0,83.0
8368,0.17,255.0,90.0
8369,0.21,255.0,100.0
8370,0.2,255.0,90.0
8371,0.2,255.0,90.0
8372,0.2,255.0,83.0
8373,0.2,255.0,100.0
8374,0.24,255.0,83.0
8375,0.24,255.0,90.0
8376,0.24,255.0,100.0
8377,0.24,255.0,90.0
8378,0.24,255.0,90.0
8379,0.27,255.0,90.0
8380,0.27,255.0,100.0
8381,0.27,255.0,90.0
8382,0.27,255.0,90.0
8383,0.31,255.0,90.0
8384,0.31,255.0,90.0
8385,0.31,255.0,83.0
8386,0.31,255.0,90.0
8387,0.35,255.0,100.0
8388,0.34,255.0,90.0
8389,0.34,255.0,90.0
8390,0.34,255.0,90.0
8391,0.38,255.0,90.0
8392,0.38,255.0,83.0
8393,0.38,255.0,90.0
8394,0.38,255.0,100.0
8395,0.41,255.0,90.0
8396,0.41,255.0,90.0
8397,0.41,255.0,100.0
8398,0.45,255.0,90.0
8399,0.45,255.0,83.0
8400,0.44,255.0,90.0
8401,0.44,255.0,90.0
8402,0.44,255.0,90.0
8403,0.48,255.0,90.0
8404,0.48,255.0,90.0
8405,0.48,255.0,90.0
8406,0.52,255.0,90.0
8407,0.52,255.0,90.0
8408,0.52,255.0,90.0
8409,0.51,255.0,90.0
8410,0.56,255.0,83.0
8411,0.56,255.0,90.0
8412,0.55,255.0,100.0
8413,0.55,255.0,90.0
8414,0.6,255.0,90.0
8415,0.59,255.0,100.0
8416,0.59,255.0,90.0
8417,0.59,255.0,83.0
8418,0.63,255.0,90.0
8419,0.63,255.0,83.0
8420,0.63,255.0,90.0
8421,0.62,255.0,90.0
8422,0.67,255.0,100.0
8423,0.66,255.0,90.0
8424,0.66,255.0,90.0
8425,0.66,255.0,90.0
8426,0.7,255.0,90.0
8427,0.7,255.0,90.0
8428,0.7,255.0,83.0
8429,0.7,255.0,100.0
8430,0.74,255.0,90.0
8431,0.73,255.0,90.0
8432,0.73,255.0,90.0
8433,0.77,255.0,90.0
8434,0.77,255.0,90.0
8435,0.77,255.0,83.0
8436,0.77,255.0,100.0
8437,0.81,255.0,83.0
8438,0.81,255.0,90.0
8439,0.8,255.0,90.0
8440,0.85,255.0,100.0
8441,0.84,255.0,90.0
8442,0.84,255.0,83.0
8443,0.84,255.0,100.0
8444,0.88,255.0,83.0
8445,0.88,255.0,90.0
8446,0.87,255.0,83.0
8447,0.92,255.0,100.0
8448,0.91,255.0,90.0
8449,0.91,255.0,90.0
8450,0.91,255.0,100.0
8451,0.95,255.0,90.0
8452,0.94,255.0,90.0
8453,0.94,255.0,83.0
8454,0.99,255.0,100.0
8455,0.98,255.0,83.0
8456,0.98,255.0,90.0
8457,0.97,255.0,100.0
8458,1.02,255.0,90.0
8459,1.01,255.0,90.0
8460,1.01,255.0,83.0
8461,1.05,255.0,100.0
8462,1.05,255.0,83.0
8463,1.04,255.0,90.0
8464,1.04,255.0,90.0
8465,1.09,255.0,90.0
8466,1.08,255.0,90.0
8467,1.08,255.0,90.0
8468,1.07,255.0,100.0
8469,1.12,255.0,90.0
8470,1.12,255.0,90.0
8471,1.11,255.0,90.0
8472,1.16,255.0,90.0
8473,1.15,255.0,83.0
8474,1.15,255.0,90.0
8475,1.14,255.0,100.0
8476,1.19,255.0,90.0
8477,1.19,255.0,90.0
8478,1.18,255.0,90.0
8479,1.23,255.0,90.0
8480,1.22,255.0,83.0
8481,1.22,255.0,90.0
8482,1.21,255.0,100.0
8483,1.26,255.0,90.0
8484,1.26,255.0,90.0
8485,1.25,255.0,100.0
8486,1.3,255.0,90.0
8487,1.29,255.0,83.0
8488,1.29,255.0,90.0
8489,1.34,255.0,90.0
8490,1.33,255.0,90.0
8491,1.33,255.0,90.0
8492,1.32,255.0,90.0
8493,1.37,255.0,90.0
8494,1.37,255.0,90.0
8495,1.42,255.0,90.0
8496,1.42,255.0,90.0
8497,1.41,255.0,90.0
8498,1.47,255.0,83.0
8499,1.46,255.0,90.0
8500,1.45,255.0,100.0
8501,1.51,255.0,90.0
8502,1.5,255.0,90.0
8503,1.49,255.0,100.0
8504,1.54,-255.0,90.0
8505,1.54,-255.0,83.0
8506,1.53,-255.0,90.0
8507,1.58,-255.0,83.0
8508,1.58,-255.0,90.0
8509,1.63,-255.0,83.0
8510,1.62,-255.0,100.0
8511,1.62,-255.0,83.0
8512,1.67,-255.0,90.0
8513,1.66,-255.0,100.0
8514,1.71,-255.0,90.0
8515,1.7,-255.0,90.0
8516,1.69,-255.0,100.0
8517,1.74,-255.0,90.0
8518,1.73,-255.0,90.0
8519,1.79,-255.0,90.0
8520,1.78,-255.0,90.0
8521,1.77,-255.0,90.0
8522,1.83,-255.0,83.0
8523,1.82,-255.0,100.0
8524,1.81,-255.0,83.0
8525,1.87,-255.0,90.0
8526,1.86,-255.0,100.0
8527,1.91,-255.0,90.0
8528,1.9,-255.0,90.0
8529,1.89,-255.0,90.0
8530,1.95,-255.0,100.0
8531,1.94,-255.0,90.0
8532,1.93,-255.0,90.0
8533,1.98,-255.0,100.0
8534,1.97,-255.0,90.0
8535,1.96,-255.0,90.0
8536,2.02,-255.0,100.0
8537,2.01,-255.0,83.0
8538,2.0,-255.0,90.0
8539,2.06,-255.0,83.0
8540,2.05,-255.0,100.0
8541,2.04,-255.0,83.0
8542,2.1,-255.0,90.0
8543,2.09,-255.0,100.0
8544,2.07,-255.0,90.0
8545,2.14,-255.0,90.0
8546,2.13,-255.0,100.0
8547,2.11,-255.0,90.0
8548,2.17,-255.0,90.0
8549,2.16,-255.0,90.0
8550,2.15,-255.0,100.0
8551,2.21,-255.0,90.0
8552,2.2,-255.0,83.0
8553,2.18,-255.0,100.0
8554,2.24,-255.0,83.0
8555,2.23,-255.0,90.0
8556,2.22,-255.0,90.0
8557,2.2,-255.0,90.0
8558,2.27,-255.0,83.0
8559,2.26,-255.0,90.0
8560,2.24,-255.0,100.0
8561,2.3,-255.0,90.0
8562,2.29,-255.0,90.0
8563,2.27,-255.0,100.0
8564,2.33,-255.0,90.0
8565,2.32,-255.0,90.0
8566,2.31,-255.0,100.0
8567,2.29,-255.0,90.0
8568,2.36,-255.0,90.0
8569,2.34,-255.0,83.0
8570,2.33,-255.0,100.0
8571,2.31,-255.0,83.0
8572,2.38,-255.0,90.0
8573,2.36,-255.0,90.0
8574,2.35,-255.0,90.0
8575,2.42,-255.0,83.0
8576,2.4,-255.0,100.0
8577,2.38,-255.0,90.0
8578,2.37,-255.0,90.0
8579,2.44,-255.0,90.0
8580,2.42,-255.0,90.0
8581,2.41,-255.0,90.0
8582,2.39,-255.0,90.0
8583,2.46,-255.0,100.0
8584,2.44,-255.0,83.0
8585,2.43,-255.0,90.0
8586,2.41,-255.0,90.0
8587,2.47,-255.0,90.0
8588,2.46,-255.0,83.0
8589,2.44,-255.0,90.0
8590,2.42,-255.0,90.0
