Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
4572,17.99,-255.0,83.0
4573,18.05,-255.0,100.0
4574,18.11,-255.0,83.0
4575,18.17,-255.0,90.0
4576,18.24,-255.0,90.0
4577,18.29,-255.0,90.0
4578,18.37,-255.0,90.0
4579,18.29,-255.0,90.0
4580,18.35,-255.0,100.0
4581,18.4,-255.0,90.0
4582,18.48,-255.0,90.0
4583,18.52,-255.0,100.0
4584,18.58,-255.0,90.0
4585,18.63,-255.0,90.0
4586,18.56,-255.0,100.0
4587,18.61,-255.0,90.0
4588,18.68,-255.0,90.0
4589,18.73,-255.0,100.0
4590,18.78,-255.0,90.0
4591,18.83,-255.0,90.0
4592,18.9,-255.0,100.0
4593,18.93,-255.0,90.0
4594,18.86,-255.0,90.0
4595,18.91,-255.0,90.0
4596,18.96,-255.0,90.0
4597,19.01,-255.0,90.0
4598,19.08,-255.0,90.0
4599,18.99,-255.0,100.0
4600,19.04,-255.0,90.0
4601,19.09,-255.0,90.0
4602,19.14,-255.0,100.0
4603,19.18,-255.0,90.0
4604,19.24,-255.0,90.0
4605,19.16,-255.0,100.0
4606,19.21,-255.0,90.0
4607,19.25,-255.0,90.0
4608,19.32,-255.0,100.0
4609,19.22,-255.0,90.0
4610,19.29,-255.0,90.0
4611,19.35,-255.0,100.0
4612,19.37,-255.0,90.0
4613,19.3,-255.0,83.0
4614,19.34,-255.0,100.0
4615,19.37,-255.0,90.0
4616,19.43,-255.0,90.0
4617,19.35,-255.0,83.0
4618,19.39,-255.0,90.0
4619,19.45,-255.0,83.0
4620,19.49,-255.0,90.0
4621,19.41,-255.0,90.0
4622,19.45,-255.0,90.0
4623,19.51,-255.0,83.0
4624,19.43,-255.0,100.0
4625,19.47,-255.0,83.0
4626,19.52,-255.0,90.0
4627,19.44,-255.0,90.0
4628,19.48,-255.0,90.0
4629,19.54,-255.0,83.0
4630,19.45,-255.0,100.0
4631,19.48,-255.0,83.0
4632,19.53,-255.0,90.0
4633,19.45,-255.0,83.0
4634,19.48,-255.0,90.0
4635,19.41,-255.0,83.0
4636,19.45,-255.0,90.0
4637,19.5,-255.0,90.0
4638,19.41,-255.0,90.0
4639,19.47,-255.0,83.0
4640,19.38,-255.0,100.0
4641,19.43,-255.0,83.0
4642,19.47,-255.0,90.0
4643,19.4,-255.0,100.0
4644,19.43,-255.0,90.0
4645,19.49,-255.0,90.0
4646,19.41,-255.0,100.0
4647,19.44,-255.0,90.0
4648,19.49,-255.0,90.0
4649,19.41,-255.0,100.0
4650,19.43,-255.0,90.0
4651,19.49,-255.0,90.0
4652,19.41,-255.0,90.0
4653,19.45,-255.0,90.0
4654,19.37,-255.0,90.0
4655,19.43,-255.0,90.0
4656,19.34,-255.0,100.0
4657,19.39,-255.0,90.0
4658,19.31,-255.0,90.0
4659,19.35,-255.0,100.0
4660,19.26,-255.0,90.0
4661,19.33,-255.0,90.0
4662,19.24,-255.0,100.0
4663,19.29,-255.0,90.0
4664,19.21,-255.0,90.0
4665,19.27,-255.0,100.0
4666,19.18,-255.0,90.0
4667,19.24,-255.0,90.0
4668,19.16,-255.0,100.0
4669,19.2,-255.0,90.0
4670,19.11,-255.0,90.0
4671,19.18,-255.0,100.0
4672,19.09,-255.0,90.0
4673,19.15,-255.0,90.0
4674,19.07,-255.0,90.0
4675,19.12,-255.0,90.0
4676,19.04,-255.0,90.0
4677,18.96,-255.0,90.0
4678,19.0,-255.0,100.0
4679,18.92,-255.0,90.0
4680,18.99,-255.0,83.0
4681,18.9,-255.0,100.0
4682,18.94,-255.0,90.0
4683,18.87,-255.0,90.0
4684,18.8,-255.0,90.0
4685,18.84,-255.0,90.0
4686,18.77,-255.0,83.0
4687,18.69,-255.0,100.0
4688,18.73,-255.0,83.0
4689,18.66,-255.0,90.0
4690,18.59,-255.0,90.0
4691,18.63,-255.0,90.0
4692,18.56,-255.0,83.0
4693,18.48,-255.0,90.0
4694,18.54,-255.0,83.0
4695,18.47,-255.0,90.0
4696,18.4,-255.0,83.0
4697,18.44,-255.0,100.0
4698,18.37,-255.0,83.0
4699,18.29,-255.0,90.0
4700,18.23,-255.0,90.0
4701,18.29,-255.0,90.0
4702,18.22,-255.0,83.0
4703,18.15,-255.0,100.0
4704,18.07,-255.0,83.0
4705,18.0,-255.0,90.0
4706,18.08,-255.0,90.0
4707,18.0,-255.0,90.0
4708,17.94,-255.0,83.0
4709,17.87,-255.0,90.0
4710,17.8,-255.0,90.0
4711,17.73,-255.0,90.0
4712,17.81,-255.0,90.0
4713,17.74,-255.0,100.0
4714,17.67,-255.0,90.0
4715,17.6,-255.0,90.0
4716,17.54,-255.0,100.0
4717,17.46,-255.0,90.0
4718,17.55,-255.0,90.0
4719,17.48,-255.0,100.0
4720,17.42,-255.0,90.0
4721,17.35,-255.0,90.0
4722,17.3,-255.0,100.0
4723,17.22,-255.0,90.0
4724,17.17,-255.0,90.0
4725,17.1,-255.0,100.0
4726,17.17,-255.0,90.0
4727,17.1,-255.0,90.0
4728,17.05,-255.0,90.0
4729,16.99,-255.0,90.0
4730,16.93,-255.0,90.0
4731,16.87,-255.0,90.0
4732,16.82,-255.0,100.0
4733,16.75,-255.0,90.0
4734,16.7,-255.0,90.0
4735,16.64,-255.0,100.0
4736,16.72,-255.0,90.0
4737,16.66,-255.0,90.0
4738,16.62,-255.0,100.0
4739,16.56,-255.0,90.0
4740,16.51,-255.0,90.0
4741,16.46,-255.0,100.0
4742,16.4,-255.0,90.0
4743,16.35,-255.0,90.0
4744,16.3,-255.0,100.0
4745,16.24,-255.0,90.0
4746,16.2,-255.0,90.0
4747,16.16,-255.0,100.0
4748,16.1,-255.0,90.0
4749,16.05,-255.0,90.0
4750,16.01,-255.0,90.0
4751,15.96,-255.0,83.0
4752,15.92,-255.0,90.0
4753,15.88,-255.0,83.0
4754,15.83,-255.0,100.0
4755,15.79,-255.0,83.0
4756,15.74,-255.0,90.0
4757,15.7,-255.0,90.0
4758,15.66,-255.0,90.0
4759,15.62,-255.0,83.0
4760,15.58,-255.0,100.0
4761,15.53,-255.0,83.0
4762,15.37,-255.0,90.0
4763,15.34,-255.0,90.0
4764,15.29,-255.0,90.0
4765,15.26,-255.0,83.0
4766,15.23,-255.0,90.0
4767,15.19,-255.0,83.0
4768,15.03,-255.0,90.0
4769,15.0,-255.0,83.0
4770,14.96,-255.0,100.0
4771,14.93,-255.0,83.0
4772,14.89,-255.0,90.0
4773,14.86,-255.0,90.0
4774,14.7,-255.0,90.0
4775,14.68,-255.0,83.0
4776,14.64,-255.0,100.0
4777,14.61,-255.0,83.0
4778,14.58,-255.0,90.0
4779,14.43,-255.0,100.0
4780,14.39,-255.0,90.0
4781,14.37,-255.0,90.0
4782,14.34,-255.0,100.0
4783,14.19,-255.0,90.0
4784,14.16,-255.0,90.0
4785,14.15,-255.0,90.0
4786,14.11,-255.0,90.0
4787,14.1,-255.0,90.0
4788,13.95,-255.0,90.0
4789,13.93,-255.0,100.0
4790,13.9,-255.0,90.0
4791,13.75,-255.0,90.0
4792,13.72,-255.0,100.0
4793,13.7,255.0,90.0
4794,13.69,255.0,90.0
4795,13.55,255.0,100.0
4796,13.52,255.0,90.0
4797,13.52,255.0,90.0
4798,13.37,255.0,100.0
4799,13.35,255.0,90.0
4800,13.35,255.0,83.0
4801,13.21,255.0,90.0
4802,13.2,255.0,90.0
4803,13.19,255.0,90.0
4804,13.05,255.0,83.0
4805,13.05,255.0,100.0
4806,12.91,255.0,83.0
4807,12.9,255.0,90.0
4808,12.91,255.0,100.0
4809,12.77,255.0,90.0
4810,12.77,255.0,90.0
4811,12.77,255.0,90.0
4812,12.64,255.0,100.0
4813,12.63,255.0,90.0
4814,12.63,255.0,90.0
4815,12.5,255.0,90.0
4816,12.49,255.0,90.0
4817,12.5,255.0,83.0
4818,12.37,255.0,100.0
4819,12.36,255.0,83.0
4820,12.36,255.0,90.0
4821,12.23,255.0,83.0
4822,12.23,255.0,100.0
4823,12.23,255.0,90.0
4824,12.11,255.0,90.0
4825,12.12,255.0,100.0
4826,12.11,255.0,90.0
4827,11.99,255.0,90.0
4828,11.99,255.0,100.0
4829,11.99,255.0,90.0
4830,11.87,255.0,90.0
4831,11.88,255.0,90.0
4832,11.89,255.0,90.0
4833,11.77,255.0,90.0
4834,11.78,255.0,83.0
4835,11.79,255.0,100.0
4836,11.67,255.0,83.0
4837,11.68,255.0,90.0
4838,11.69,255.0,100.0
4839,11.57,255.0,90.0
4840,11.59,255.0,90.0
4841,11.6,255.0,90.0
4842,11.48,255.0,100.0
4843,11.48,255.0,90.0
4844,11.5,255.0,90.0
4845,11.38,255.0,100.0
4846,11.39,255.0,90.0
4847,11.41,255.0,83.0
4848,11.42,255.0,100.0
4849,11.31,255.0,83.0
4850,11.32,255.0,90.0
4851,11.34,255.0,83.0
4852,11.22,255.0,90.0
4853,11.24,255.0,83.0
4854,11.25,255.0,90.0
4855,11.27,255.0,100.0
4856,11.16,255.0,90.0
4857,11.18,255.0,90.0
4858,11.19,255.0,100.0
4859,11.2,255.0,90.0
4860,11.21,255.0,90.0
4861,11.1,255.0,90.0
4862,11.11,255.0,90.0
4863,11.13,255.0,90.0
4864,11.15,255.0,83.0
4865,11.16,255.0,100.0
4866,11.05,255.0,83.0
4867,11.07,255.0,90.0
4868,11.08,255.0,90.0
4869,11.09,255.0,90.0
4870,11.11,255.0,90.0
4871,11.01,255.0,90.0
4872,11.02,255.0,100.0
4873,11.03,255.0,90.0
4874,11.04,255.0,90.0
4875,11.06,255.0,100.0
4876,11.07,255.0,90.0
4877,11.08,255.0,90.0
4878,10.98,255.0,100.0
4879,10.99,255.0,83.0
4880,11.0,255.0,90.0
4881,11.02,255.0,83.0
4882,11.03,255.0,90.0
4883,11.05,255.0,83.0
4884,11.06,255.0,90.0
4885,11.08,255.0,100.0
4886,11.08,255.0,90.0
4887,11.1,255.0,90.0
4888,11.0,255.0,100.0
4889,11.01,255.0,90.0
4890,11.02,255.0,90.0
4891,11.04,255.0,90.0
4892,11.05,255.0,90.0
4893,11.06,255.0,90.0
4894,11.08,255.0,83.0
4895,11.09,255.0,100.0
4896,11.1,255.0,83.0
4897,11.12,255.0,90.0
4898,11.13,255.0,90.0
4899,11.14,255.0,90.0
4900,11.15,255.0,83.0
4901,11.16,255.0,90.0
4902,11.17,255.0,100.0
4903,11.18,255.0,90.0
4904,11.19,255.0,90.0
4905,11.2,255.0,100.0
4906,11.21,255.0,90.0
4907,11.23,255.0,90.0
4908,11.24,255.0,100.0
4909,11.24,255.0,90.0
4910,11.25,255.0,90.0
4911,11.27,255.0,83.0
4912,11.27,255.0,90.0
4913,11.28,255.0,83.0
4914,11.29,255.0,90.0
4915,11.31,255.0,90.0
4916,11.32,255.0,90.0
4917,11.33,255.0,90.0
4918,11.43,255.0,100.0
4919,11.43,255.0,90.0
4920,11.44,255.0,90.0
4921,11.45,255.0,90.0
4922,11.46,255.0,100.0
4923,11.46,255.0,90.0
4924,11.48,255.0,83.0
4925,11.48,255.0,100.0
4926,11.58,255.0,83.0
4927,11.59,255.0,90.0
4928,11.6,255.0,90.0
4929,11.6,255.0,90.0
4930,11.61,255.0,83.0
4931,11.62,255.0,90.0
4932,11.63,255.0,100.0
4933,11.71,255.0,90.0
4934,11.72,255.0,90.0
4935,11.73,255.0,100.0
4936,11.73,255.0,90.0
4937,11.74,255.0,90.0
4938,11.75,255.0,100.0
4939,11.83,255.0,90.0
4940,11.83,255.0,90.0
4941,11.84,255.0,83.0
4942,11.84,255.0,90.0
4943,11.85,255.0,83.0
4944,11.95,255.0,90.0
4945,11.95,255.0,90.0
4946,11.96,255.0,90.0
4947,11.96,255.0,83.0
4948,12.06,255.0,100.0
4949,12.06,255.0,90.0
4950,12.06,255.0,90.0
4951,12.07,255.0,90.0
4952,12.15,255.0,100.0
4953,12.15,255.0,90.0
4954,12.15,255.0,90.0
4955,12.25,255.0,100.0
4956,12.25,255.0,83.0
4957,12.26,255.0,90.0
4958,12.36,255.0,90.0
4959,12.35,255.0,90.0
4960,12.36,255.0,83.0
4961,12.45,255.0,90.0
4962,12.45,255.0,83.0
4963,12.45,255.0,90.0
4964,12.55,255.0,90.0
4965,12.55,255.0,100.0
4966,12.55,255.0,90.0
4967,12.64,255.0,90.0
4968,12.64,255.0,100.0
4969,12.72,255.0,90.0
4970,12.72,255.0,90.0
4971,12.72,255.0,83.0
4972,12.8,255.0,100.0
4973,12.8,255.0,83.0
4974,12.8,255.0,90.0
4975,12.89,255.0,90.0
4976,12.89,255.0,90.0
4977,12.99,255.0,83.0
4978,12.99,255.0,100.0
4979,12.98,255.0,83.0
4980,13.07,255.0,90.0
4981,13.07,255.0,90.0
4982,13.15,255.0,100.0
4983,13.14,255.0,90.0
4984,13.23,255.0,90.0
4985,13.23,255.0,100.0
4986,13.22,255.0,90.0
4987,13.32,255.0,90.0
4988,13.31,255.0,90.0
4989,13.39,255.0,90.0
4990,13.39,255.0,83.0
4991,13.48,255.0,90.0
4992,13.47,255.0,90.0
4993,13.56,255.0,90.0
4994,13.66,255.0,90.0
4995,13.65,255.0,100.0
4996,13.75,255.0,90.0
4997,13.74,255.0,90.0
4998,13.84,255.0,100.0
